x,y,L,t, 20, 1
0.0, 0.0, 0.0, 32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
 
0.0, 0.0, 0.0, 55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
 
-36.98555649391056, -27.9548772257685, -46.51127923639689, 1482, -19.65240737745615, -14.80039205691192, -0.5240641199678599, -0.5087932793077027, -0.7304202919596179, 0.7706141979687905
 
 
-37.8161420211146, -28.75679956701722, -47.66581453659114, 1511, -20.07128639793479, -15.2367243699105, -0.8305855272040422, -0.801922341248715, -1.154535300194254, 0.7678422044509167
 
 
-38.43286315093198, -29.3391647521684, -48.51404455306039, 1530, -20.35053907825388, -15.58579022030936, -0.6167211298173769, -0.5823651851511912, -0.8482300164692376, 0.7567542303794238
 
 
-38.90493568727225, -29.80003032315555, -49.17377901031424, 1551, -20.64724505109292, -15.77777643802874, -0.4720725363402675, -0.4608655709871424, -0.6597344572538546, 0.7733861914866637
 
 
-39.39402570811516, -30.31036322853893, -49.88063735737195, 1577, -21.01376419401173, -15.93485607070823, -0.4890900208429102, -0.5103329053833793, -0.706858347057711, 0.8066501137011441
 
 
-39.71710798291332, -30.68512410948272, -50.37543820031234, 1602, -21.36283004441059, -15.95230936322817, -0.323082274798161, -0.3747608809437943, -0.4948008429403927, 0.8593179905407375
 
 
-39.8908159361922, -30.90821454544197, -50.65818153913543, 1621, -21.62462943220974, -15.89994948566834, -0.1737079532788808, -0.2230904359592452, -0.2827433388230816, 0.909213873862458
 
 
-40.08173614274093, -31.17721614999739, -50.98804876776234, 1638, -21.88642882000889, -15.8824961931484, -0.190920206548732, -0.2690016045554227, -0.3298672286269166, 0.9535657701484313
 
 
-40.30534740962491, -31.50954243223784, -51.38860183109505, 1655, -22.11332162276816, -15.95230936322817, -0.2236112668839756, -0.3323262822404513, -0.4005530633327083, 0.9785137118092912
 
 
-40.63312249396124, -32.02708972615381, -52.00121239854506, 1677, -22.42748088812713, -16.09193570338772, -0.3277750843363288, -0.5175472939159656, -0.6126105674500124, 1.006233646988024
 
 
-40.86738565629564, -32.40858078128185, -52.44888935168161, 1692, -22.63692039836646, -16.21410875102732, -0.2342631623344032, -0.3814910551280466, -0.4476769531365505, 1.020093614577392
 
 
-41.23057337055885, -33.01499928942075, -53.15574769873931, 1713, -22.93362637120549, -16.44100155378658, -0.3631877142632061, -0.6064185081388983, -0.7068583470576968, 1.031181588648885
 
 
-41.51842950953582, -33.50173743858163, -53.72123437638546, 1730, -23.16051917396476, -16.63298777150596, -0.2878561389769729, -0.4867381491608781, -0.565486677646156, 1.036725575684632
 
 
-41.83027366009421, -34.02903710017259, -54.33384494383548, 1748, -23.38741197672401, -16.85988057426522, -0.3118441505583927, -0.5272996615909598, -0.6126105674500124, 1.036725575684632
 
 
-42.13712204552096, -34.53185152725956, -54.92289356638357, 1767, -23.56194490192345, -17.12167996206437, -0.3068483854267561, -0.5028144270869689, -0.5890486225480913, 1.022865608095265
 
 
-42.4168937676117, -34.96823182394817, -55.44125635422589, 1785, -23.68411794956305, -17.38347934986352, -0.2797717220907353, -0.4363802966886109, -0.5183627878423138, 1.000689659952279
 
 
-42.66784086437813, -35.33896111736065, -55.88893330736243, 1804, -23.77138441216277, -17.62782544514273, -0.2509470967664286, -0.370729293412484, -0.4476769531365434, 0.9757417182914184
 
 
-42.98026925549668, -35.78176007443144, -56.43085804010666, 1821, -23.91101075232231, -17.88962483294188, -0.3124283911185544, -0.442798957070793, -0.5419247327442349, 0.9563377636663045
 
 
-43.32650334871365, -36.25831042058601, -57.01990666265476, 1839, -24.08554367752175, -18.15142422074103, -0.3462340932169678, -0.4765503461545655, -0.5890486225480984, 0.9424777960769381
 
 
-43.67668840773261, -36.73196504598903, -57.60895528520283, 1857, -24.27752989524112, -18.39577031602023, -0.3501850590189565, -0.473654625403022, -0.5890486225480771, 0.934161815523318
 
 
-44.13161998584644, -37.33323576100648, -58.36293752206439, 1878, -24.52187599052033, -18.70992958137921, -0.4549315781138392, -0.6012707150174563, -0.7539822368615532, 0.9230738414518253
 
 
-44.6059083047764, -37.9493733634305, -59.14048170382785, 1900, -24.78367537831948, -19.02408884673819, -0.4742883189299546, -0.6161376024240182, -0.7775441817634672, 0.9147578608982046
 
 
-45.08190272875689, -38.56419387620941, -59.91802588559133, 1920, -25.06292805863857, -19.32079481957723, -0.4759944239804859, -0.6148205127789054, -0.7775441817634743, 0.9119858673803309
 
 
-45.42310141234227, -39.0151469124725, -60.48351256323749, 1938, -25.30727415391778, -19.49532774477666, -0.3411986835853786, -0.4509530362630906, -0.5654866776461631, 0.9230738414518246
 
 
-45.66033352081094, -39.33789090274454, -60.88406562657019, 1952, -25.49926037163715, -19.60004749989632, -0.2372321084686742, -0.3227439902720304, -0.4005530633326941, 0.9369338090411912
 
 
-45.91230731132791, -39.70792314899091, -61.33174257970675, 1973, -25.77851305195625, -19.65240737745615, -0.2519737905169707, -0.3700322462463797, -0.4476769531365576, 0.9729697247735448
 
 
-46.07259263292513, -39.96894334460485, -61.63804786343175, 1992, -26.0403124397554, -19.61750079241626, -0.160285321597224, -0.2610201956139279, -0.3063052837250098, 1.020093614577392
 
 
-46.1845738220353, -40.17625166098795, -61.87366731245098, 2011, -26.30211182755455, -19.53023432981655, -0.1119811891101635, -0.2073083163831037, -0.2356194490192252, 1.075533484934859
 
 
-46.30637656258149, -40.43141413480465, -62.15641065127406, 2030, -26.56391121535369, -19.47787445225672, -0.1218027405462005, -0.2551624738167015, -0.2827433388230816, 1.125429368256579
 
 
-46.43682295624905, -40.73439289132256, -62.48627787990099, 2049, -26.8082573106329, -19.47787445225672, -0.1304463936675611, -0.302978756517911, -0.3298672286269309, 1.164237277506806
 
 
-46.56221240957744, -41.03949922281376, -62.81614510852791, 2064, -26.98279023583233, -19.54768762233649, -0.12538945332839, -0.3051063314911945, -0.3298672286269237, 1.180869238614046
 
 
-46.70551464195275, -41.38819217308941, -63.19313622695869, 2085, -27.12241657599188, -19.68731396249604, -0.143302232375304, -0.3486929502756537, -0.376991118430773, 1.180869238614046
 
 
-46.7998889924383, -41.60408568092733, -63.42875567597793, 2103, -27.13986986851182, -19.84439359517553, -0.09437435048556196, -0.2158935078379113, -0.2356194490192394, 1.158693290471059
 
 
-46.89177117773916, -41.79520357406349, -63.64081318009524, 2121, -27.10496328347194, -20.0363798128949, -0.09188218530085358, -0.1911178931361557, -0.2120575041173112, 1.122657374738706
 
 
-46.97015801011628, -41.94031939553167, -63.80574679440871, 2138, -27.01769682087223, -20.24581932313422, -0.07838683237711983, -0.1451158214681826, -0.164933614313469, 1.075533484934859
 
 
-47.0190305557125, -42.02090548768115, -63.8999945740164, 2154, -26.89552377323262, -20.4378055408536, -0.04887254559621591, -0.08058609214947976, -0.09424777960768438, 1.025637601613138
 
 
