x,y,L,t, 1, 1
not linear mode
30.77173782259811, -0.004963851694346988, 30.77190004191203, 1664, 11.39700001552297, 11.39700001552297, 0.2356194490192394, 0.0, 0.2356194490192394, 0.0
not linear mode
not linear mode
30.98379451199652, -0.004376030420316145, 30.98395754602934, 1684, 11.46681318560275, 11.48426647812269, 0.2120566893984053, 0.0005878212740308425, 0.2120575041173076, 0.002771993517873174
not linear mode
not linear mode
31.17228934701733, -0.00385352262117755, 31.17245310524473, 1701, 11.53662635568252, 11.55407964820246, 0.1884948350208102, 0.0005225077991385953, 0.1884955592153901, 0.002771993517873457
not linear mode
not linear mode
31.36078418203813, -0.003331014822039018, 31.36094866446012, 1719, 11.60643952576229, 11.62389281828224, 0.1884948350208067, 0.0005225077991385321, 0.1884955592153865, 0.002771993517873174
not linear mode
not linear mode
31.54927901705894, -0.002808507022900496, 31.5494442236755, 1738, 11.67625269584206, 11.69370598836201, 0.1884948350208031, 0.0005225077991385223, 0.188495559215383, 0.002771993517873174
not linear mode
not linear mode
31.76133652117624, -0.002808507022900496, 31.7615017277928, 1756, 11.76351915844178, 11.76351915844178, 0.2120575041173076, 0.0, 0.2120575041173076, 0.0
not linear mode
not linear mode
31.94983208039163, -0.002808507022900496, 31.9499972870082, 1776, 11.83333232852155, 11.83333232852155, 0.1884955592153901, 0.0, 0.1884955592153901, 0.0
not linear mode
not linear mode
32.13832763960703, -0.002808507022900496, 32.13849284622359, 1794, 11.90314549860133, 11.90314549860133, 0.1884955592153901, 0.0, 0.1884955592153901, 0.0
not linear mode
not linear mode
32.32682319882242, -0.002808507022900496, 32.32698840543898, 1812, 11.9729586686811, 11.9729586686811, 0.1884955592153901, 0.0, 0.1884955592153901, 0.0
not linear mode
not linear mode
32.58600359697603, -0.003526955246716061, 32.58616979936014, 1838, 12.07767842380076, 12.06022513128082, 0.2591803981536132, -0.000718448223815566, 0.2591813939211605, -0.002771993517873457
not linear mode
not linear mode
32.77449843199683, -0.004049463045854583, 32.77466535857552, 1857, 12.14749159388053, 12.13003830136059, 0.1884948350208031, -0.0005225077991385223, 0.188495559215383, -0.002771993517873174
not linear mode
not linear mode
32.96299326701764, -0.004571970844993106, 32.9631609177909, 1875, 12.21730476396031, 12.19985147144036, 0.1884948350208031, -0.0005225077991385223, 0.188495559215383, -0.002771993517873174
not linear mode
not linear mode
33.12792688133111, -0.004571970844993106, 33.12809453210437, 1894, 12.26966464152014, 12.26966464152014, 0.164933614313469, 0.0, 0.164933614313469, 0.0
not linear mode
not linear mode
33.3164224405465, -0.004571970844993106, 33.31659009131976, 1913, 12.33947781159991, 12.33947781159991, 0.1884955592153901, 0.0, 0.1884955592153901, 0.0
not linear mode
not linear mode
33.48135542118971, -0.004114776520746894, 33.48152370563322, 1930, 12.39183768915974, 12.40929098167968, 0.1649329806432045, 0.0004571943242462119, 0.1649336143134619, 0.002771993517873174
not linear mode
not linear mode
33.66985025621052, -0.003592268721608246, 33.67001926484861, 1949, 12.46165085923951, 12.47910415175946, 0.1884948350208102, 0.0005225077991386483, 0.1884955592153901, 0.002771993517873739
not linear mode
not linear mode
33.81122138247612, -0.003200387872254364, 33.81139093426015, 1966, 12.51401073679934, 12.53146402931929, 0.1413711262655988, 0.0003918808493538818, 0.1413716694115337, 0.002771993517873174
not linear mode
not linear mode
33.97615499678958, -0.003200387872254364, 33.97632454857362, 1986, 12.58382390687911, 12.58382390687911, 0.164933614313469, 0.0, 0.164933614313469, 0.0
not linear mode
not linear mode
34.14108797743279, -0.002743193548008105, 34.14125816288708, 2004, 12.63618378443895, 12.65363707695889, 0.1649329806432045, 0.0004571943242462584, 0.1649336143134619, 0.002771993517873457
not linear mode
not linear mode
34.30602159174626, -0.002743193548008105, 34.30619177720055, 2021, 12.70599695451872, 12.70599695451872, 0.164933614313469, 0.0, 0.164933614313469, 0.0
not linear mode
not linear mode
34.49451715096164, -0.002743193548008105, 34.49468733641593, 2043, 12.77581012459849, 12.77581012459849, 0.188495559215383, 0.0, 0.188495559215383, 0.0
not linear mode
not linear mode
34.63588882037318, -0.002743193548008105, 34.63605900582747, 2058, 12.82817000215832, 12.82817000215832, 0.1413716694115408, 0.0, 0.1413716694115408, 0.0
not linear mode
not linear mode
34.80082180101639, -0.003200387872254364, 34.80099262014093, 2078, 12.8979831722381, 12.88052987971815, 0.1649329806432045, -0.0004571943242462584, 0.1649336143134619, -0.002771993517873457
not linear mode
not linear mode
34.942192927282, -0.003592268721608305, 34.94236428955247, 2096, 12.95034304979793, 12.93288975727798, 0.1413711262656059, -0.0003918808493539414, 0.1413716694115408, -0.002771993517873457
not linear mode
not linear mode
35.13068776230281, -0.004114776520746867, 35.13085984876787, 2115, 13.0201562198777, 13.00270292735776, 0.1884948350208173, -0.0005225077991385616, 0.1884955592153972, -0.002771993517873174
not linear mode
not linear mode
35.24849748681243, -0.004114776520746867, 35.24866957327748, 2134, 13.05506280491759, 13.05506280491759, 0.1178097245096126, 0.0, 0.1178097245096126, 0.0
not linear mode
not linear mode
35.41343046745563, -0.004571970844993173, 35.41360318759095, 2151, 13.12487597499736, 13.10742268247741, 0.1649329806432045, -0.000457194324246305, 0.1649336143134619, -0.002771993517873739
not linear mode
not linear mode
35.55480159372124, -0.004180089995639271, 35.55497485700249, 2169, 13.15978256003725, 13.17723585255719, 0.1413711262656059, 0.0003918808493539015, 0.1413716694115408, 0.002771993517873174
not linear mode
not linear mode
35.7197352080347, -0.004180089995639271, 35.71990847131595, 2188, 13.22959573011702, 13.22959573011702, 0.1649336143134619, 0.0, 0.1649336143134619, 0.0
not linear mode
not linear mode
35.83754447992271, -0.00385352262117768, 35.83771819582557, 2206, 13.26450231515691, 13.28195560767685, 0.1178092718880073, 0.0003265673744615911, 0.1178097245096197, 0.002771993517873174
not linear mode
not linear mode
36.00247809423617, -0.00385352262117768, 36.00265181013904, 2225, 13.33431548523668, 13.33431548523668, 0.164933614313469, 0.0, 0.164933614313469, 0.0
not linear mode
not linear mode
36.16741107487938, -0.003396328296931468, 36.1675854244525, 2249, 13.38667536279651, 13.40412865531645, 0.1649329806432045, 0.0004571943242462119, 0.1649336143134619, 0.002771993517873174
not linear mode
not linear mode
36.30878220114499, -0.003004447447577566, 36.30895709386404, 2268, 13.43903524035634, 13.45648853287628, 0.1413711262656059, 0.0003918808493539015, 0.1413716694115408, 0.002771993517873174
not linear mode
not linear mode
36.47371581545846, -0.003004447447577566, 36.47389070817751, 2288, 13.50884841043611, 13.50884841043611, 0.164933614313469, 0.0, 0.164933614313469, 0.0
not linear mode
not linear mode
36.61508748486999, -0.003004447447577566, 36.61526237758904, 2306, 13.56120828799594, 13.56120828799594, 0.1413716694115337, 0.0, 0.1413716694115337, 0.0
not linear mode
not linear mode
36.732896756758, -0.003331014822039157, 36.73307210209866, 2325, 13.61356816555577, 13.59611487303583, 0.1178092718880073, -0.0003265673744615911, 0.1178097245096197, -0.002771993517873174
not linear mode
not linear mode
36.8742678830236, -0.003722895671393059, 36.8744437715102, 2344, 13.6659280431156, 13.64847475059566, 0.1413711262656059, -0.0003918808493539015, 0.1413716694115408, -0.002771993517873174
not linear mode
not linear mode
37.01563900928921, -0.004114776520746961, 37.01581544092174, 2361, 13.71828792067543, 13.70083462815549, 0.1413711262656059, -0.0003918808493539015, 0.1413716694115408, -0.002771993517873174
not linear mode
not linear mode
37.10988642679961, -0.004376030420316223, 37.11006322052944, 2379, 13.75319450571532, 13.73574121319537, 0.09424741751040155, -0.0002612538995692612, 0.09424777960769148, -0.002771993517873174
not linear mode
not linear mode
37.27482004111307, -0.004376030420316223, 37.2749968348429, 2399, 13.80555438327515, 13.80555438327515, 0.1649336143134619, 0.0, 0.1649336143134619, 0.0
not linear mode
not linear mode
37.39262931300107, -0.004702597794777813, 37.39280655935252, 2418, 13.85791426083498, 13.84046096831503, 0.1178092718880073, -0.0003265673744615911, 0.1178097245096197, -0.002771993517873174
not linear mode
not linear mode
37.5104390375107, -0.004702597794777813, 37.51061628386214, 2435, 13.89282084587486, 13.89282084587486, 0.1178097245096197, 0.0, 0.1178097245096197, 0.0
not linear mode
not linear mode
37.6282483093987, -0.004376030420316209, 37.62842600837175, 2455, 13.92772743091475, 13.94518072343469, 0.1178092718880002, 0.0003265673744616048, 0.1178097245096126, 0.002771993517873457
not linear mode
not linear mode
37.7696194356643, -0.003984149570962267, 37.76979767778329, 2474, 13.98008730847458, 13.99754060099452, 0.1413711262656059, 0.0003918808493539414, 0.1413716694115408, 0.002771993517873457
not linear mode
not linear mode
37.91099056192991, -0.003592268721608346, 37.91116934719484, 2494, 14.03244718603441, 14.04990047855435, 0.141371126265613, 0.0003918808493539212, 0.1413716694115479, 0.002771993517873174
not linear mode
not linear mode
38.00523797944031, -0.003331014822039032, 38.00541712680253, 2511, 14.0673537710743, 14.08480706359424, 0.09424741751040155, 0.0002612538995693143, 0.09424777960769148, 0.002771993517873739
not linear mode
not linear mode
38.09948539695071, -0.003069760922469771, 38.09966490641022, 2529, 14.10226035611418, 14.11971364863413, 0.09424741751040155, 0.0002612538995692612, 0.09424777960769148, 0.002771993517873174
not linear mode
not linear mode
38.24085652321632, -0.002677880073115869, 38.24103657582176, 2550, 14.15462023367401, 14.17207352619396, 0.1413711262656059, 0.0003918808493539015, 0.1413716694115408, 0.002771993517873174
not linear mode
not linear mode
38.35866624772594, -0.002677880073115869, 38.35884630033138, 2568, 14.20698011123384, 14.20698011123384, 0.1178097245096197, 0.0, 0.1178097245096197, 0.0
not linear mode
not linear mode
38.45291402733363, -0.002677880073115869, 38.45309407993907, 2586, 14.24188669627373, 14.24188669627373, 0.09424777960769148, 0.0, 0.09424777960769148, 0.0
not linear mode
not linear mode
38.61784700797683, -0.00313507439736208, 38.61802769425253, 2609, 14.3116998663535, 14.29424657383356, 0.1649329806432045, -0.0004571943242462119, 0.1649336143134619, -0.002771993517873174
not linear mode
not linear mode
38.75921813424245, -0.003526955246716002, 38.75939936366408, 2634, 14.36405974391333, 14.34660645139339, 0.141371126265613, -0.0003918808493539212, 0.1413716694115479, -0.002771993517873174
not linear mode
not linear mode
38.90058926050805, -0.003918836096069903, 38.90077103307562, 2654, 14.41641962147316, 14.39896632895322, 0.1413711262656059, -0.0003918808493539015, 0.1413716694115408, -0.002771993517873174
not linear mode
not linear mode
38.99483667801844, -0.004180089995639145, 38.99501881268331, 2677, 14.45132620651305, 14.4338729139931, 0.09424741751039445, -0.0002612538995692415, 0.09424777960768438, -0.002771993517873174
not linear mode
not linear mode
39.11264640252806, -0.004180089995639145, 39.11282853719293, 2698, 14.48623279155294, 14.48623279155294, 0.1178097245096197, 0.0, 0.1178097245096197, 0.0
not linear mode
not linear mode
