x,y,L,t, 1, 1
-2.46580267970295, 1.738557542014298, 3.015928947446201, 728, -6.789330790257942, 9.023352232810684, -0.2665094284609342, 0.1943839321122947, 0.3298672286269295, 2.511426127193253
not linear mode
not linear mode
-2.705558840949809, 1.929187838614881, 3.322234231171206, 746, -6.544984694978735, 9.00589894029074, -0.2397561612468587, 0.1906302966005824, 0.3063052837250049, 2.469846224425152
not linear mode
not linear mode
-2.938291296279681, 2.128332336590559, 3.628539514896211, 763, -6.318091892219472, 9.00589894029074, -0.2327324553298719, 0.1991444979756783, 0.3063052837250049, 2.433810308692799
not linear mode
not linear mode
-3.231545581609934, 2.401177861898656, 4.02909257822891, 782, -6.03883921190038, 9.023352232810684, -0.2932542853302527, 0.2728455253080973, 0.4005530633326986, 2.392230405924699
not linear mode
not linear mode
-3.532270332567088, 2.700240003219839, 4.453207586463532, 801, -5.777039824101231, 9.075712110370514, -0.3007247509571546, 0.2990621413211828, 0.4241150082346223, 2.358966483710218
not linear mode
not linear mode
-3.855172828902198, 3.043460161259933, 4.924446484502003, 819, -5.497787143782138, 9.145525280450288, -0.3229024963351095, 0.3432201580400936, 0.4712388980384707, 2.325702561495739
not linear mode
not linear mode
-4.216549134855959, 3.4473036723569, 5.466371217246239, 838, -5.218534463463045, 9.267698328089889, -0.361376305953761, 0.4038435110969671, 0.5419247327442367, 2.300754619834878
not linear mode
not linear mode
-4.53928499353986, 3.822362920601879, 5.961172060186633, 853, -4.97418836818384, 9.389871375729493, -0.3227358586839013, 0.3750592482449793, 0.4948008429403936, 2.281350665209765
not linear mode
not linear mode
-4.93628219521346, 4.28893009605977, 6.573782627636643, 872, -4.729842272904633, 9.599310885968812, -0.396997201673599, 0.4665671754578912, 0.6126105674500097, 2.275806678174018
not linear mode
not linear mode
-5.330686666769281, 4.757691037444817, 7.186393195086652, 891, -4.485496177625427, 9.808750396208131, -0.3944044715558208, 0.4687609413850471, 0.6126105674500089, 2.270262691138271
not linear mode
not linear mode
-5.697145622160295, 5.188368430175178, 7.751879872732814, 908, -4.293509959906051, 10.03564319896739, -0.3664589553910141, 0.4306773927303607, 0.5654866776461622, 2.275806678174018
not linear mode
not linear mode
-6.051755547015269, 5.598166206101633, 8.293804605477057, 925, -4.118977034706617, 10.26253600172666, -0.3546099248549743, 0.4097977759264545, 0.5419247327442429, 2.284122658727638
not linear mode
not linear mode
-6.578232776825375, 6.170352085939386, 9.071348787240529, 946, -3.926990816987241, 10.64650843716541, -0.5264772298101069, 0.5721858798377532, 0.7775441817634725, 2.314614587424245
not linear mode
not linear mode
-7.144974929353963, 6.769418660545101, 9.896016858807849, 975, -3.665191429188092, 10.99557428756428, -0.5667421525285877, 0.5990665746057156, 0.82466807156732, 2.328474555013611
not linear mode
not linear mode
-7.708293325774314, 7.33901800257004, 10.69712298547325, 999, -3.438298626428829, 11.36209343048309, -0.5633183964203513, 0.5695993420249379, 0.8011061266653989, 2.350650503156598
not linear mode
not linear mode
-8.130546368055292, 7.749725499470514, 11.28617160802133, 1016, -3.28121899374934, 11.64134611080218, -0.4222530422809768, 0.4107074969004739, 0.5890486225480824, 2.370054457781711
not linear mode
not linear mode
