x,y,L,t, 1, 1
-0.1561744018688105, -11.03601266075204, 11.19192382841364, 957, 9.023352232810684, -0.7330382858376185, 0.009012592626316945, -0.4240192370447411, 0.4241150082346206, -1.549544376491201
 
 
-0.1398940404473424, -11.43623473207894, 11.59247689174634, 974, 9.1106186954104, -0.5235987755982988, 0.01628036142146807, -0.4002220713269039, 0.4005530633327012, -1.530140421866087
 
 
-0.112932900066912, -11.93030048790898, 12.08727773468673, 993, 9.250245035569947, -0.296705972839036, 0.02696114038043039, -0.4940657558300412, 0.4948008429403927, -1.516280454276721
 
 
-0.08747592335897059, -12.3536507950386, 12.51139274292135, 1011, 9.389871375729493, -0.1221730476396031, 0.02545697670794144, -0.4233503071296218, 0.4241150082346223, -1.510736467240974
 
 
-0.06184349192146426, -12.80059333365875, 12.9590696960579, 1030, 9.564404300928926, 0.03490658503988659, 0.02563243143750634, -0.4469425386201457, 0.4476769531365434, -1.513508460758848
 
 
-0.04258553450687103, -13.15349744496592, 13.31249886958675, 1045, 9.704030641088472, 0.1570796326794897, 0.01925795741459323, -0.3529041113071741, 0.3534291735288537, -1.516280454276721
 
 
-0.02652224206508398, -13.57730814663093, 13.73661387782137, 1063, 9.913470151327791, 0.2617993877991494, 0.01606329244178704, -0.4238107016650027, 0.4241150082346206, -1.532912415383961
 
 
-0.01750964943876685, -14.00132738367567, 14.16072888605599, 1082, 10.12290966156711, 0.3665191429188092, 0.009012592626317133, -0.4240192370447411, 0.4241150082346206, -1.549544376491201
 
 
-0.01785798836806183, -14.37831834117422, 14.53772000448677, 1099, 10.33234917180643, 0.4363323129985824, -0.0003483389292949787, -0.3769909574985562, 0.3769911184307766, -1.571720324634188
 
 
-0.02308288271574738, -14.7317088916709, 14.89114917801562, 1116, 10.50688209700587, 0.5235987755982988, -0.005224894347685559, -0.3533905504966748, 0.3534291735288519, -1.585580292223555
 
 
-0.05022440951913428, -15.41446603057302, 15.5744455801714, 1147, 10.83849465488479, 0.6981317007977318, -0.0271415268033869, -0.6827571389021234, 0.6832964021557792, -1.610528233884415
 
 
-0.07172606611609512, -15.86162632971999, 16.02212253330794, 1169, 11.03048087260416, 0.8377580409572781, -0.02150165659696085, -0.4471602991469673, 0.4476769531365434, -1.618844214438035
 
 
-0.09209605657637411, -16.28525187628028, 16.44623754154257, 1189, 11.18756050528365, 0.9948376736367678, -0.02036999046027898, -0.4236255465602906, 0.4241150082346259, -1.618844214438035
 
 
