x,y,L,t, 1, 1
1.001369896610854, 1.325133059192587, 1.649336143134641, 333, -2.391101075232231, 3.612831551628262, 0.300017467433732, 0.4227168071585359, 0.5183627878423154, 0.9535657701484313
not linear mode
not linear mode
1.296681944727085, 1.751150399282231, 2.167698930976957, 353, -2.234021442552742, 3.839724354387525, 0.2953120481162309, 0.4260173400896441, 0.5183627878423167, 0.9646537442199248
not linear mode
not linear mode
1.540229580257249, 2.098365159103182, 2.59181393921158, 368, -2.059488517353309, 3.979350694547071, 0.2435476355301631, 0.3472147598209509, 0.4241150082346223, 0.9591097571841779
not linear mode
not linear mode
1.815099017804419, 2.481135183173787, 3.063052837250048, 387, -1.850049007113989, 4.118977034706617, 0.2748694375471708, 0.3827700240706052, 0.4712388980384681, 0.9480217831126845
not linear mode
not linear mode
2.085214642309512, 2.838139670215402, 3.510729790386595, 406, -1.605702911834783, 4.206243497306335, 0.2701156245050924, 0.3570044870416146, 0.4476769531365474, 0.9230738414518246
not linear mode
not linear mode
2.350389436649966, 3.169131918850246, 3.934844798621216, 424, -1.361356816555577, 4.276056667386107, 0.2651747943404537, 0.330992248634844, 0.4241150082346206, 0.8953539062730909
not linear mode
not linear mode
2.628206465445037, 3.489586656249043, 4.358959806855838, 443, -1.082104136236484, 4.310963252425994, 0.2778170287950709, 0.3204547373987973, 0.4241150082346219, 0.8565459970228643
not linear mode
not linear mode
2.882955039697587, 3.767481361653769, 4.735950925286613, 458, -0.8552113334772214, 4.363323129985823, 0.2547485742525506, 0.2778947054047255, 0.3769911184307748, 0.8288260618441306
not linear mode
not linear mode
3.179786078550972, 4.07040853868329, 5.160065933521236, 476, -0.5934119456780721, 4.415683007545653, 0.2968310388533846, 0.3029271770295214, 0.4241150082346232, 0.7955621396296506
not linear mode
not linear mode
3.588774774309557, 4.460925413270017, 5.725552611167397, 496, -0.2792526803190927, 4.520402762665313, 0.4089886957585852, 0.3905168745867264, 0.5654866776461613, 0.7622982174151705
not linear mode
not linear mode
3.936731030414319, 4.778718652439874, 6.196791509205868, 514, -0.03490658503988659, 4.625122517784973, 0.3479562561047612, 0.3177932391698572, 0.4712388980384707, 0.7401222692721836
not linear mode
not linear mode
4.360563124969051, 5.153073481740423, 6.76227818685203, 530, 0.2268928027592628, 4.782202150464463, 0.4238320945547322, 0.3743548293005489, 0.5654866776461622, 0.7234903081649435
not linear mode
not linear mode
4.807417047982264, 5.536870109153301, 7.351326809400116, 548, 0.4886921905584122, 4.956735075663896, 0.4468539230132123, 0.3837966274128781, 0.589048622548086, 0.7096303405755768
not linear mode
not linear mode
5.272145127916005, 5.936018601662695, 7.963937376850126, 566, 0.715584993317675, 5.183627878423159, 0.4647280799337411, 0.3991484925093935, 0.6126105674500097, 0.7096303405755768
not linear mode
not linear mode
5.912540924522741, 6.492244620946079, 8.81216739331937, 591, 1.012290966156711, 5.515240436302081, 0.6403957966067355, 0.5562260192833842, 0.8482300164692447, 0.7151743276113235
not linear mode
not linear mode
6.302003417388275, 6.834324942611356, 9.330530181161684, 607, 1.186823891356144, 5.7246799465414, 0.3894624928655343, 0.3420803216652768, 0.5183627878423138, 0.72071831464707
not linear mode
not linear mode
6.755490008007105, 7.246200675667255, 9.943140748611695, 626, 1.361356816555577, 6.003932626860493, 0.4534865906188299, 0.4118757330558987, 0.6126105674500106, 0.7373502757543102
not linear mode
not linear mode
7.220445203481789, 7.680403544926855, 10.57931326096363, 646, 1.553343034274953, 6.283185307179586, 0.4649551954746835, 0.4342028692596006, 0.6361725123519335, 0.7512102433436771
not linear mode
not linear mode
7.66116405465128, 8.105913358650662, 11.19192382841364, 663, 1.727875959474386, 6.562437987498679, 0.4407188511694915, 0.4255098137238081, 0.6126105674500124, 0.7678422044509173
not linear mode
not linear mode
8.045776386442732, 8.487693099068951, 11.73384856115788, 680, 1.884955592153876, 6.806784082777884, 0.3846123317914511, 0.3817797404182876, 0.5419247327442367, 0.7817021720402838
not linear mode
not linear mode
8.793542426030436, 9.272279368308338, 12.81769802664636, 711, 2.199114857512855, 7.295476273336297, 0.7477660395877042, 0.7845862692393877, 1.083849465488479, 0.8094221072190173
not linear mode
not linear mode
9.293057323764089, 9.805194624093465, 13.54811831860599, 732, 2.443460952792061, 7.592182246175334, 0.499514897733652, 0.5329152557851278, 0.7304202919596285, 0.8177380877726375
not linear mode
not linear mode
9.791093066632927, 10.33949248271866, 14.27853861056561, 753, 2.705260340591211, 7.871434926494427, 0.4980357428688375, 0.5342978586251976, 0.7304202919596268, 0.8205100812905107
not linear mode
not linear mode
10.17666912562815, 10.75314243778333, 14.84402528821177, 770, 2.914699850830531, 8.080874436733746, 0.3855760589952281, 0.4136499550646681, 0.5654866776461613, 0.8205100812905107
not linear mode
not linear mode
10.67913080702297, 11.28328021387205, 15.5744455801714, 790, 3.211405823669566, 8.325220532012953, 0.5024616813948086, 0.5301377760887148, 0.7304202919596268, 0.812194100736891
not linear mode
not linear mode
11.08788312324543, 11.70742620726178, 16.16349420271949, 808, 3.455751918948773, 8.517206749732328, 0.4087523162224681, 0.4241459933897372, 0.5890486225480878, 0.8038781201832705
not linear mode
not linear mode
11.52026295372011, 12.14140707037687, 16.7761047701695, 826, 3.735004599267865, 8.69173967493176, 0.4323798304746777, 0.4339808631150811, 0.6126105674500089, 0.7872461590760304
not linear mode
not linear mode
11.95742807535239, 12.57056713816005, 17.38871533761951, 844, 3.996803987067014, 8.883725892651137, 0.4371651216322721, 0.4291600677831788, 0.6126105674500089, 0.7761581850045371
not linear mode
not linear mode
