x,y,L,t, 1, 1
0.0, 0.0, 0.0, 11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0


0.0, 0.0, 0.0, 32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0


-0.02355968182864042, -0.0003265573372420361, -0.02356194490192345, 52, -0.05235987755982988, 0.03490658503988659, -0.02355968182864042, -0.0003265573372420361, -0.02356194490192345, 0.01385996758936674


-0.02355968182864042, -0.0003265573372420361, -0.02356194490192345, 70, -0.1570796326794897, 0.1396263401595464, 0.0, 0.0, 0.0, 0.04712388980384691


-0.02355968182864038, -0.0003265573372420325, -0.02356194490192341, 88, -0.3141592653589793, 0.296705972839036, 3.798444196748441e-17, 3.696848504017533e-18, 3.816391647148976e-17, 0.09701977312556714


-0.0002810517811271778, 0.003316330345941418, 0.0, 105, -0.4886921905584122, 0.4886921905584122, 0.02327863004751321, 0.00364288768318345, 0.02356194490192341, 0.1552316370009074


-0.02328028817520961, -0.001802299631932726, -0.02356194490192348, 123, -0.6981317007977318, 0.6806784082777884, -0.02299923639408244, -0.005118629977874144, -0.02356194490192348, 0.2189874879119944


-0.02328028817520961, -0.001802299631932726, -0.02356194490192348, 140, -0.8552113334772214, 0.8377580409572781, 0.0, 0.0, 0.0, 0.2688833712337146


-0.02328028817520976, -0.001802299631932774, -0.02356194490192363, 158, -1.012290966156711, 0.9948376736367678, -1.449646774895829e-16, -4.784343849920051e-17, -1.52655665885959e-16, 0.3187792545554349


-0.001470464636291194, 0.007113800679443207, 0.0, 178, -1.221730476396031, 1.221730476396031, 0.02180982353891856, 0.008916100311375981, 0.02356194490192363, 0.3880790925022686


-0.001470464636291194, 0.007113800679443207, 0.0, 193, -1.396263401595464, 1.396263401595464, 0.0, 0.0, 0.0, 0.4435189628597355


-0.04259650380362934, -0.01589293513100268, -0.04712388980384667, 211, -1.623156204354726, 1.58824961931484, -0.04112603916733814, -0.02300673581044589, -0.04712388980384667, 0.5100468072886959


-0.1425880499413776, -0.07818917811574927, -0.1649336143134644, 231, -1.815142422074103, 1.6929693744345, -0.09999154613774824, -0.06229624298474659, -0.1178097245096177, 0.5571706970925428


