x,y,L,t, 1, 1
0.0, 0.0, 0.0, 10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0


-0.02356185437760097, 6.531347489232095e-05, -0.02356194490192345, 37, 0.0, -0.01745329251994329, -0.02356185437760097, 6.531347489232095e-05, -0.02356194490192345, -0.002771993517873347


0.02355750927967988, -0.0005878011995917514, 0.02356194490192345, 54, 0.05235987755982988, -0.03490658503988659, 0.04711936365728084, -0.0006531146744840722, 0.0471238898038469, -0.01385996758936674


0.02355750927967988, -0.0005878011995917514, 0.02356194490192345, 74, 0.1570796326794897, -0.1396263401595464, 0.0, -0.0, 0.0, -0.04712388980384691


0.02355750927967991, -0.0005878011995917543, 0.02356194490192348, 89, 0.2792526803190927, -0.2617993877991494, 3.456645158910733e-17, -2.977690343189129e-18, 3.469446951953614e-17, -0.08593179905407375


0.02355750927967991, -0.0005878011995917543, 0.02356194490192348, 106, 0.4537856055185257, -0.4363323129985824, 0.0, -0.0, 0.0, -0.1413716694115407


0.02355750927967991, -0.0005878011995917543, 0.02356194490192348, 127, 0.6806784082777884, -0.6632251157578452, 0.0, -0.0, 0.0, -0.2134435008762477


0.04614710485500884, -0.00728671299960503, 0.04712388980384697, 145, 0.9250245035569947, -0.8901179185171079, 0.02258959557532894, -0.006698911800013276, 0.02356194490192348, -0.2882873258588281


0.02407559248823548, 0.0009603221891551433, 0.02356194490192348, 161, 1.134464013796314, -1.117010721276371, -0.02207151236677336, 0.008247035188760174, -0.02356194490192348, -0.3575871638056618


0.04546865226999004, -0.008914000103313322, 0.04712388980384667, 180, 1.37881010907552, -1.343903524035634, 0.02139305978175456, -0.009874322292468467, 0.02356194490192318, -0.4324309887882421


0.04546865226999004, -0.008914000103313322, 0.04712388980384667, 196, 1.623156204354726, -1.58824961931484, 0.0, -0.0, 0.0, -0.5100468072886959


