x,y,L,t, 1, 1
0.0783474119027802, 0.1078476723920281, 0.1413716694115406, 690, 0.6632251157578452, -0.5585053606381854, 0.02311976544113213, -0.004543313054182367, 0.02356194490192334, -0.1940395462511343
not linear mode
not linear mode
0.05566714228086892, 0.1142328597376492, 0.1178097245096173, 706, 0.9075712110370514, -0.820304748437335, -0.02268026962191128, 0.006385187345621088, -0.02356194490192334, -0.2744273582694614
not linear mode
not linear mode
0.05566714228086878, 0.1142328597376493, 0.1178097245096171, 725, 1.204277183876087, -1.117010721276371, -1.423980627299509e-16, 5.501403509871393e-17, -1.52655665885959e-16, -0.3686751378771551
not linear mode
not linear mode
0.07677830290926929, 0.1037693926027484, 0.1413716694115406, 743, 1.500983156715123, -1.396263401595464, 0.02111116062840051, -0.01046346713490087, 0.0235619449019235, -0.4601509239669756
not linear mode
not linear mode
0.07677830290926929, 0.1037693926027484, 0.1413716694115406, 762, 1.797689129554159, -1.6929693744345, 0.0, -0.0, 0.0, -0.5543987035746694
not linear mode
not linear mode
0.07677830290926996, 0.1037693926027478, 0.1413716694115415, 793, 2.286381320112572, -2.181661564992912, 6.737746189131903e-16, -5.786956610597636e-16, 8.881784197001252e-16, -0.7096303405755768
not linear mode
not linear mode
0.09308130360403288, 0.08675829575663595, 0.1649336143134641, 812, 2.600540585471551, -2.478367537831948, 0.0163030006947629, -0.01701109684611184, 0.0235619449019226, -0.8066501137011441
not linear mode
not linear mode
0.09308130360403288, 0.08675829575663595, 0.1649336143134641, 835, 2.949606435870417, -2.827433388230814, 0.0, -0.0, 0.0, -0.9175298544160778
not linear mode
not linear mode
0.0805297963299126, 0.1066988301704624, 0.1413716694115403, 853, 3.228859116189509, -3.12413936106985, -0.01255150727412029, 0.01994053441382647, -0.02356194490192379, -1.009005640505898
not linear mode
not linear mode
0.09120729263825229, 0.08569510859197276, 0.1649336143134647, 870, 3.525565089028546, -3.403392041388942, 0.0106774963083397, -0.02100372157848965, 0.02356194490192437, -1.100481426595719
not linear mode
not linear mode
0.08273635296704027, 0.1076816596777611, 0.1413716694115409, 891, 3.839724354387525, -3.735004599267865, -0.008470939671212026, 0.0219865510857883, -0.02356194490192379, -1.203045186757032
not linear mode
not linear mode
0.08928901649985473, 0.08504920845861584, 0.1649336143134641, 908, 4.118977034706617, -3.996803987067014, 0.006552663532814461, -0.02263245121914523, 0.0235619449019232, -1.288976985811106
not linear mode
not linear mode
0.09387504699843902, 0.06193787851360088, 0.1884955592153879, 926, 4.39822971502571, -4.258603374866164, 0.004586030498584297, -0.02311132994501497, 0.02356194490192376, -1.37490878486518
not linear mode
not linear mode
0.09387504699843891, 0.06193787851360206, 0.1884955592153867, 946, 4.71238898038469, -4.572762640225144, -1.145128899699609e-16, 1.187983411037177e-15, -1.193489751472043e-15, -1.474700551508621
not linear mode
not linear mode
0.09387504699843895, 0.06193787851360087, 0.1884955592153879, 963, 4.991641660703783, -4.852015320544236, 8.822175269417347e-18, -1.193457144640023e-15, 1.193489751472043e-15, -1.563404344080568
not linear mode
not linear mode
0.09387504699843895, 0.06193787851360087, 0.1884955592153879, 980, 5.253441048502932, -5.113814708343385, -0.0, -0.0, 0.0, -1.646564149616768
not linear mode
not linear mode
0.09387504699843895, 0.06193787851360087, 0.1884955592153879, 1001, 5.585053606381854, -5.445427266222308, -0.0, -0.0, 0.0, -1.751899903295955
not linear mode
not linear mode
0.09387504699843925, 0.06193787851360202, 0.1884955592153867, 1020, 5.88175957922089, -5.742133239061344, 3.244920495883832e-16, 1.148530668559935e-15, -1.193489751472043e-15, -1.846147682903649
not linear mode
not linear mode
0.09387504699843882, 0.0619378785136009, 0.1884955592153879, 1039, 6.178465552059927, -6.03883921190038, -4.31138226399052e-16, -1.112896049326387e-15, 1.193489751472043e-15, -1.940395462511343
not linear mode
not linear mode
0.09387504699843934, 0.06193787851360199, 0.1884955592153867, 1054, 6.422811647339132, -6.283185307179586, 5.161318804034688e-16, 1.076116010892868e-15, -1.193489751472043e-15, -2.018011281011796
not linear mode
not linear mode
0.09387504699843934, 0.06193787851360199, 0.1884955592153867, 1072, 6.702064327658225, -6.562437987498679, -0.0, -0.0, 0.0, -2.106715073583744
not linear mode
not linear mode
0.07983265610782258, 0.04301761145321289, 0.2120575041173111, 1092, 7.033676885537147, -6.876597252857658, -0.01404239089061676, -0.0189202670603891, 0.0235619449019244, -2.209278833745057
not linear mode
not linear mode
0.07983265610782258, 0.04301761145321289, 0.2120575041173111, 1110, 7.330382858376185, -7.173303225696695, -0.0, -0.0, 0.0, -2.303526613352751
not linear mode
not linear mode
0.07983265610782433, 0.04301761145321453, 0.2120575041173086, 1128, 7.609635538695276, -7.452555906015788, 1.76788414457025e-15, 1.644849887072954e-15, -2.414735078559715e-15, -2.392230405924699
not linear mode
not linear mode
0.07983265610782241, 0.04301761145321309, 0.2120575041173111, 1149, 7.941248096574199, -7.78416846389471, -1.931026596634824e-15, -1.449855779971141e-15, 2.414735078559715e-15, -2.497566159603886
not linear mode
not linear mode
0.05950770877294998, 0.03109864491261379, 0.2356194490192342, 1172, 8.307767239493009, -8.133234314293576, -0.02032494733487243, -0.01191896654059929, 0.02356194490192318, -2.611217893836693
not linear mode
not linear mode
0.08083645454684236, 0.04111112968283316, 0.2120575041173122, 1191, 8.587019919812102, -8.429940287132611, 0.02132874577389239, 0.01001248477021937, -0.02356194490192198, -2.702693679926513
not linear mode
not linear mode
0.08083645454684236, 0.04111112968283316, 0.2120575041173122, 1210, 8.901179185171081, -8.744099552491591, -0.0, -0.0, 0.0, -2.802485446569954
not linear mode
not linear mode
0.05796158372310828, 0.03546263144358416, 0.2356194490192366, 1229, 9.21533845053006, -9.040805525330626, -0.02287487082373408, -0.005648498239248997, 0.02356194490192437, -2.899505219695521
not linear mode
not linear mode
0.05796158372310828, 0.03546263144358416, 0.2356194490192366, 1247, 9.494591130849154, -9.320058205649719, -0.0, -0.0, 0.0, -2.988209012267468
not linear mode
not linear mode
0.03444477595175553, 0.0340048935362593, 0.2591813939211586, 1266, 9.791297103688189, -9.599310885968812, -0.02351680777135274, -0.001457737907324862, 0.02356194490192201, -3.079684798357288
not linear mode
not linear mode
-0.03622898918011702, 0.03531109035774399, 0.3298672286269293, 1283, 10.07054978400728, -9.826203688728075, -0.07067376513187256, 0.001306196821484691, 0.07068583470577073, -3.160072610375615
not linear mode
not linear mode
-0.2003571604124974, 0.05159115603377754, 0.4948008429403904, 1303, 10.38470904936626, -10.01818990644745, -0.1641281712323804, 0.01628006567603355, 0.1649336143134611, -3.240460422393943
not linear mode
not linear mode
-0.4099845763241162, 0.08360258447240057, 0.7068583470577027, 1320, 10.62905514464547, -10.10545636904717, -0.2096274159116188, 0.03201142843862303, 0.2120575041173122, -3.293128299233536
not linear mode
not linear mode
-0.6183225857351121, 0.1231457113989309, 0.9189158511750149, 1335, 10.82104136236484, -10.14036295408705, -0.2083380094109959, 0.0395431269265303, 0.2120575041173123, -3.32916421496589
not linear mode
not linear mode
-0.9409602850807, 0.1918283400833152, 1.248783079801944, 1354, 11.01302758008422, -10.08800307652723, -0.3226376993455879, 0.06868262868438428, 0.3298672286269294, -3.351340163108876
not linear mode
not linear mode
-1.21717625717487, 0.2522314228597426, 1.531526418625025, 1372, 11.13520062772382, -10.00073661392751, -0.2762159720941701, 0.06040308277642747, 0.2827433388230805, -3.356884150144623
not linear mode
not linear mode
-1.494358601831762, 0.3080323499069968, 1.814269757448108, 1391, 11.18756050528365, -9.843656981248017, -0.2771823446568915, 0.05580092704725414, 0.2827433388230831, -3.340252189037383
not linear mode
not linear mode
-1.726762622388334, 0.3468253387744023, 2.04988920646734, 1409, 11.17010721276371, -9.651670763528642, -0.2324040205565726, 0.03879298886740554, 0.235619449019232, -3.306988266822903
not linear mode
not linear mode
-1.936893433464051, 0.375345985490849, 2.26194671058465, 1424, 11.15265392024376, -9.47713783832921, -0.2101308110757167, 0.02852064671644658, 0.2120575041173098, -3.276496338126296
not linear mode
not linear mode
-2.195198934527302, 0.396635961427365, 2.521128104505808, 1444, 11.08284075016399, -9.21533845053006, -0.258305501063251, 0.02128997593651606, 0.2591813939211582, -3.223828461286703
not linear mode
not linear mode
-2.430649324341193, 0.4055600127839135, 2.756747553525043, 1461, 11.03048087260416, -8.988445647770797, -0.2354503898138912, 0.008924051356548503, 0.2356194490192345, -3.17947656500073
not linear mode
not linear mode
-2.760509653022737, 0.403426451414652, 3.086614782151974, 1480, 11.01302758008422, -8.726646259971647, -0.3298603286815438, -0.002133561369261439, 0.3298672286269317, -3.135124668714755
not linear mode
not linear mode
-3.113530941822976, 0.3864514593644198, 3.440043955680826, 1497, 11.01302758008422, -8.464846872172497, -0.3530212888002388, -0.01697499205023223, 0.3534291735288515, -3.093544765946656
not linear mode
not linear mode
-3.489440469504658, 0.3579149849181599, 3.817035074111601, 1515, 11.06538745764405, -8.237954069413234, -0.3759095276816818, -0.02853647444625989, 0.3769911184307757, -3.065824830767922
not linear mode
not linear mode
-3.958420880681047, 0.3118338287115991, 4.288273972150068, 1534, 11.17010721276371, -7.993607974134028, -0.4689804111763891, -0.04608115620656086, 0.4712388980384667, -3.043648882624935
not linear mode
not linear mode
-4.403572820604137, 0.2643532563442606, 4.735950925286613, 1553, 11.30973355292326, -7.801621756414653, -0.4451519399230901, -0.04748057236733851, 0.4476769531365452, -3.035332902071315
not linear mode
not linear mode
-5.22472300356304, 0.1882624862789789, 5.560618996853936, 1584, 11.65879940332212, -7.539822368615503, -0.8211501829589027, -0.07609077006528167, 0.8246680715673227, -3.049192869660682
not linear mode
not linear mode
-5.741808192776833, 0.1518909738634604, 6.078981784696252, 1605, 11.92059879112127, -7.4176493209759, -0.5170851892137941, -0.0363715124155185, 0.5183627878423156, -3.071368817803669
not linear mode
not linear mode
-6.236218534740438, 0.1322367647989391, 6.573782627636641, 1626, 12.19985147144036, -7.330382858376185, -0.4944103419636039, -0.01965420906452131, 0.4948008429403892, -3.101860746500275
not linear mode
not linear mode
-6.683876377310413, 0.128100298285528, 7.021459580773187, 1644, 12.46165085923951, -7.260569688296411, -0.4476578425699753, -0.004136466513411121, 0.4476769531365461, -3.132352675196882
not linear mode
not linear mode
-7.202089585837522, 0.1405522189284438, 7.539822368615503, 1665, 12.75835683207855, -7.173303225696695, -0.5182132085271089, 0.01245192064291582, 0.5183627878423165, -3.165616597411362
not linear mode
not linear mode
-7.625752052671665, 0.1601393168722849, 7.963937376850125, 1682, 12.98524963483781, -7.086036763096978, -0.4236624668341431, 0.01958709794384104, 0.4241150082346214, -3.187792545554349
not linear mode
not linear mode
-8.119660744322891, 0.1898391230315502, 8.458738219790519, 1701, 13.21214243759708, -6.946410422937432, -0.4939086916512263, 0.02969980615926531, 0.4948008429403936, -3.201652513143716
not linear mode
not linear mode
-8.566291603046931, 0.2204255645546666, 8.906415172927064, 1718, 13.40412865531645, -6.806784082777884, -0.4466308587240401, 0.03058644152311643, 0.4476769531365452, -3.209968493697336
not linear mode
not linear mode
-8.989569717192659, 0.2470559662618974, 9.330530181161684, 1736, 13.543754995476, -6.632251157578453, -0.4232781141457278, 0.02663040170723083, 0.4241150082346206, -3.204424506661589
not linear mode
not linear mode
-9.460177901625148, 0.2714288152884236, 9.801769079200156, 1754, 13.68338133563554, -6.422811647339132, -0.4706081844324887, 0.02437284902652613, 0.4712388980384716, -3.193336532590096
not linear mode
not linear mode
-9.884031502306984, 0.2863172470021941, 10.22588408743478, 1772, 13.7881010907552, -6.213372137099814, -0.4238536006818353, 0.01488843171377051, 0.4241150082346206, -3.176704571482856
not linear mode
not linear mode
-10.37880678741733, 0.2913463044194899, 10.72068493037517, 1791, 13.89282084587486, -5.951572749300663, -0.494775285110342, 0.00502905741729578, 0.4948008429403963, -3.151756629821995
not linear mode
not linear mode
-10.85001168893058, 0.2856859321354061, 11.19192382841364, 1810, 13.99754060099452, -5.707226654021458, -0.4712049015132504, -0.005660372284083803, 0.4712388980384645, -3.129580681679009
not linear mode
not linear mode
-11.2503671035062, 0.2731042563650563, 11.59247689174634, 1826, 14.08480706359424, -5.497787143782138, -0.400355414575627, -0.01258167577034978, 0.400553063332703, -3.110176727053895
not linear mode
not linear mode
-11.67399265006648, 0.2527342659047775, 12.01659189998096, 1844, 14.1895268187139, -5.288347633542818, -0.4236255465602818, -0.02036999046027882, 0.424115008234617, -3.093544765946655
not linear mode
not linear mode
-12.09736629866192, 0.2276684747774509, 12.44070690821558, 1862, 14.3116998663535, -5.096361415823442, -0.4233736485954399, -0.0250657911273265, 0.4241150082346223, -3.082456791875162
not linear mode
not linear mode
-12.56778146376797, 0.199817595747088, 12.91194580625405, 1882, 14.48623279155294, -4.921828490624009, -0.4704151651060466, -0.02785087903036292, 0.4712388980384716, -3.082456791875162
not linear mode
not linear mode
-13.01474749590251, 0.1745981491329153, 13.3596227593906, 1900, 14.66076571675237, -4.76474885794452, -0.4469660321345408, -0.02521944661417275, 0.4476769531365452, -3.085228785393036
not linear mode
not linear mode
-13.46202012744883, 0.1555758611724586, 13.80729971252714, 1920, 14.87020522699169, -4.642575810304916, -0.4472726315463198, -0.01902228796045667, 0.4476769531365452, -3.099088752982402
not linear mode
not linear mode
-13.81530432100811, 0.1454536439026544, 14.160728886056, 1934, 15.04473815219112, -4.5553093477052, -0.3532841935592809, -0.01012221726980416, 0.3534291735288537, -3.112948720571769
not linear mode
not linear mode
-14.26296216357808, 0.1413171773892433, 14.60840583919254, 1955, 15.27163095495038, -4.450589592585541, -0.4476578425699708, -0.00413646651341108, 0.4476769531365417, -3.132352675196882
not linear mode
not linear mode
-14.85193811665942, 0.1505695510156972, 15.19745446174062, 1983, 15.56833692778942, -4.310963252425994, -0.5889759530813428, 0.009252373626453839, 0.5890486225480878, -3.157300616857742
not linear mode
not linear mode
-15.32293060869465, 0.1658067249977983, 15.66869335977909, 2004, 15.79522973054868, -4.188790204786391, -0.4709924920352223, 0.01523717398210114, 0.4712388980384681, -3.173932577964982
not linear mode
not linear mode
-15.69956628369375, 0.1821735112937345, 16.04568447820987, 2023, 15.96976265574812, -4.084070449666731, -0.3766356749991026, 0.01636678629593614, 0.3769911184307748, -3.185020552036476
not linear mode
not linear mode
-16.09969194681489, 0.2006724371295848, 16.44623754154257, 2041, 16.12684228842761, -3.944444109507184, -0.4001256631211419, 0.01849892583585036, 0.4005530633327048, -3.187792545554349
not linear mode
not linear mode
-16.49995760949851, 0.2158433244357173, 16.84679060487527, 2060, 16.24901533606721, -3.769911184307752, -0.4002656626836141, 0.01517088730613242, 0.4005530633326977, -3.17947656500073
not linear mode
not linear mode
-16.85328479713062, 0.2243332703286143, 17.20021977840412, 2077, 16.33628179866693, -3.595378259108319, -0.353327187632116, 0.008489945892897063, 0.3534291735288484, -3.165616597411362
not linear mode
not linear mode
-17.20667036897942, 0.2298846945044866, 17.55364895193297, 2094, 16.44100155378658, -3.438298626428829, -0.3533855718488049, 0.005551424175872292, 0.3534291735288519, -3.157300616857742
not linear mode
not linear mode
-17.56009712852754, 0.228578426307773, 17.90707812546182, 2114, 16.51081472386636, -3.246312408709453, -0.3534267595481213, -0.001306268196713607, 0.3534291735288519, -3.137896662232629
not linear mode
not linear mode
-17.96058846587646, 0.2215466943953205, 18.30763118879452, 2132, 16.61553447898602, -3.054326190990076, -0.4004913373489114, -0.007031731912452516, 0.4005530633326977, -3.124036694643262
not linear mode
not linear mode
-18.26674260643428, 0.2119254129238767, 18.61393647251952, 2149, 16.68534764906579, -2.897246558310587, -0.3061541405578269, -0.009621281471443773, 0.3063052837250027, -3.110176727053895
not linear mode
not linear mode
-18.64339324352592, 0.1959066441150709, 18.9909275909503, 2167, 16.79006740418545, -2.722713633111154, -0.376650637091643, -0.01601876880880584, 0.3769911184307801, -3.099088752982402
not linear mode
not linear mode
-18.94938463226805, 0.182043136134856, 19.29723287467531, 2184, 16.89478715930511, -2.600540585471551, -0.3059913887421293, -0.01386350798021483, 0.3063052837250027, -3.096316759464528
not linear mode
not linear mode
-19.34957593417792, 0.1650231942754997, 19.697785938008, 2203, 17.0518667919846, -2.460914245312004, -0.4001913019098644, -0.01701994185935629, 0.4005530633326977, -3.099088752982401
not linear mode
not linear mode
-19.70279858136247, 0.1529425396066409, 20.05121511153686, 2222, 17.20894642466409, -2.356194490192345, -0.3532226471845508, -0.01208065466885882, 0.3534291735288555, -3.107404733536022
not linear mode
not linear mode
-20.00900135697382, 0.1450187118851609, 20.35752039526186, 2240, 17.34857276482364, -2.268928027592628, -0.3062027756113499, -0.007923827721480031, 0.3063052837250027, -3.115720714089643
not linear mode
not linear mode
-20.29171379737116, 0.1408387964070124, 20.64026373408494, 2255, 17.48819910498318, -2.199114857512855, -0.2827124403973398, -0.004179915478148438, 0.2827433388230816, -3.126808688161135
not linear mode
not linear mode
-20.62158046273543, 0.1414483892730518, 20.97013096271187, 2273, 17.66273203018262, -2.129301687433082, -0.3298666653642759, 0.0006095928660393072, 0.3298672286269273, -3.143440649268375
not linear mode
not linear mode
