x,y,L,t, 1, 1
-0.05334266033914598, 0.01232065390387351, -0.04712388980384697, 265, -2.705260340591211, 2.670353755551324, -3.921467880740015e-16, -4.498058951597278e-16, -5.967448757360216e-16, 0.8537740035049907
 
 
-0.05334266033914563, 0.012320653903874, -0.04712388980384636, 288, -3.054326190990076, 3.01941960595019, 3.399664397014497e-16, 4.904357925293795e-16, 5.967448757360216e-16, 0.9646537442199246
 
 
-0.06494090606928706, -0.008189000982168047, -0.07068583470577016, 308, -3.351032163829113, 3.298672286269283, -0.01159824573014143, -0.02050965488604205, -0.02356194490192379, 1.056129530309745
 
 
-0.06494090606928755, -0.008189000982169139, -0.07068583470577135, 328, -3.665191429188092, 3.612831551628262, -4.810665559035616e-16, -1.092242077407699e-15, -1.193489751472043e-15, 1.155921296953186
 
 
-0.0572058765238841, 0.01406711200939019, -0.04712388980384697, 344, -3.909537524467298, 3.874630939427412, 0.007735029545403455, 0.02225611299155933, 0.02356194490192439, 1.236309108971513
 
 
-0.05720587652388424, 0.01406711200938961, -0.04712388980384757, 363, -4.206243497306335, 4.171336912266447, -1.436376154733397e-16, -5.863465947268798e-16, -6.036837696399289e-16, 1.330556888579207
 
 
-0.05720587652388406, 0.01406711200939079, -0.04712388980384636, 381, -4.485496177625427, 4.450589592585541, 1.812123359514169e-16, 1.186672247058205e-15, 1.200428645375951e-15, 1.419260681151154
 
 
-0.0556612308527715, 0.03757837138254902, -0.02356194490192439, 399, -4.747295565424577, 4.729842272904633, 0.001544645671112559, 0.02351125937315823, 0.02356194490192198, 1.505192480205227
 
 
-0.05870885689949469, 0.1553486696946074, 0.09424777960769273, 419, -4.991641660703783, 5.061454830783555, -0.003047626046723191, 0.1177702983120584, 0.1178097245096171, 1.596668266295048
 
 
-0.07253320376146305, 0.2960427930475256, 0.2356194490192342, 437, -5.166174585903216, 5.340707511102648, -0.01382434686196834, 0.1406941233529182, 0.1413716694115415, 1.668740097759755
 
 
