x,y,L,t, 1, 1
0.0, 0.0, 0.0, 12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
linear mode
linear mode
-0.02356185437760097, -6.531347489232095e-05, -0.02356194490192345, 34, -0.01745329251994329, 0.0, -0.02356185437760097, -6.531347489232095e-05, -0.02356194490192345, 0.002771993517873347
linear mode
linear mode
-0.02356185437760097, -6.53134748923209e-05, -0.02356194490192345, 52, -0.05235987755982988, 0.03490658503988659, 3.469113719160799e-18, 4.808488276534345e-20, 3.469446951953614e-18, 0.01385996758936674
linear mode
linear mode
-0.04710062883670063, -0.001109987837990037, -0.0471238898038469, 69, -0.1570796326794897, 0.1221730476396031, -0.02353877445909966, -0.001044674363097716, -0.02356194490192345, 0.04435189628597355
linear mode
linear mode
-0.07057563332809202, -0.00313221722419539, -0.07068583470577038, 86, -0.296705972839036, 0.2443460952792061, -0.02347500449139138, -0.002022229386205353, -0.02356194490192348, 0.08593179905407379
linear mode
linear mode
-0.02395939540191601, 0.003766141410672888, -0.02356194490192341, 105, -0.471238898038469, 0.4537856055185257, 0.04661623792617601, 0.006898358634868278, 0.04712388980384697, 0.1469156564472874
linear mode
linear mode
-0.07006854876712032, -0.005960469828046021, -0.0706858347057703, 123, -0.6806784082777884, 0.6283185307179586, -0.04610915336520431, -0.009726611238718908, -0.0471238898038469, 0.207899513840501
linear mode
linear mode
-0.0474421618555353, 0.0006131032405769519, -0.04712388980384697, 140, -0.9075712110370514, 0.8726646259971648, 0.02262638691158502, 0.006573573068622974, 0.02356194490192334, 0.2827433388230814
linear mode
linear mode
-0.06955905625242403, -0.007511441657332694, -0.07068583470577044, 157, -1.134464013796314, 1.082104136236484, -0.02211689439688874, -0.008124544897909644, -0.02356194490192348, 0.352043176769915
linear mode
linear mode
-0.04822106807049551, 0.002481331126492458, -0.04712388980384697, 176, -1.396263401595464, 1.361356816555577, 0.02133798818192853, 0.009992772783825151, 0.02356194490192348, 0.4379749758239888
linear mode
linear mode
-0.06868771595376279, -0.009192638720292457, -0.07068583470577074, 195, -1.658062789394613, 1.605702911834783, -0.02046664788326727, -0.01167396984678491, -0.02356194490192379, 0.518362787842316
linear mode
linear mode
-0.04929851832991608, 0.004194827920738245, -0.04712388980384697, 213, -1.919862177193762, 1.884955592153876, 0.0193891976238467, 0.0133874666410307, 0.02356194490192379, 0.6042945868963896
linear mode
linear mode
-0.04929851832991564, 0.004194827920738645, -0.04712388980384636, 241, -2.338741197672401, 2.303834612632515, 4.417419704221281e-16, 4.012087714454603e-16, 5.967448757360216e-16, 0.7373502757543102
linear mode
linear mode
-0.04929851832991606, 0.004194827920738211, -0.04712388980384697, 257, -2.583087292951608, 2.548180707911721, -4.093031731194e-16, -4.342526444267097e-16, -5.967448757360216e-16, 0.8149660942547643
linear mode
linear mode
-0.03508190651385878, 0.02298453776503342, -0.02356194490192379, 279, -2.914699850830531, 2.897246558310587, 0.01421661181605727, 0.01878970984429522, 0.02356194490192318, 0.9230738414518246
linear mode
linear mode
-0.04763341378797875, 0.003044003351207469, -0.04712388980384697, 297, -3.193952531149623, 3.159045946109736, -0.01255150727411997, -0.01994053441382595, -0.02356194490192318, 1.009005640505898
linear mode
linear mode
-0.04763341378797848, 0.003044003351208002, -0.04712388980384636, 316, -3.490658503988659, 3.455751918948773, 2.689494865940256e-16, 5.327012487107665e-16, 5.967448757360216e-16, 1.103253420113592
linear mode
linear mode
-0.0476334137879787, 0.003044003351207448, -0.04712388980384697, 334, -3.769911184307752, 3.735004599267865, -2.207014054841455e-16, -5.544324452397449e-16, -5.967448757360216e-16, 1.191957212685539
linear mode
linear mode
-0.04083021016338162, 0.02560240905736284, -0.02356194490192439, 352, -4.031710572106902, 4.014257279586958, 0.006803203624597093, 0.0225584057061554, 0.02356194490192258, 1.277889011739613
linear mode
linear mode
-0.04579997539720507, 0.002570546755717686, -0.04712388980384757, 367, -4.293509959906051, 4.258603374866164, -0.004969765233823462, -0.02303186230164516, -0.02356194490192318, 1.35827682375794
linear mode
linear mode
-0.04321442160542724, 0.02599020002281675, -0.02356194490192318, 388, -4.60766922526503, 4.590215932745087, 0.002585553791777835, 0.02341965326709906, 0.02356194490192439, 1.460840583919254
linear mode
linear mode
-0.04321442160542724, 0.02599020002281675, -0.02356194490192318, 405, -4.869468613064179, 4.852015320544236, 0.0, 0.0, 0.0, 1.544000389455454
linear mode
linear mode
-0.04321442160542724, 0.02599020002281675, -0.02356194490192318, 423, -5.166174585903216, 5.148721293383272, -0.0, 0.0, 0.0, 1.638248169063148
linear mode
linear mode
-0.0469433218266531, 0.04925520702263099, 0.0, 442, -5.445427266222308, 5.445427266222308, -0.003728900221225858, 0.02326500699981424, 0.02356194490192318, 1.729723955152968
linear mode
linear mode
-0.04135825420121412, 0.02636476650304741, -0.02356194490192439, 457, -5.707226654021458, 5.689773361501514, 0.005585067625438977, -0.02289044051958358, -0.02356194490192439, 1.810111767171296
linear mode
linear mode
-0.05629253048724278, 0.07105960269312471, 0.02356194490192439, 474, -5.951572749300663, 5.969026041820607, -0.01493427628602867, 0.04469483619007731, 0.04712388980384877, 1.893271572707496
linear mode
linear mode
-0.07536668357438117, 0.1141506420662179, 0.07068583470577074, 494, -6.230825429619756, 6.283185307179586, -0.01907415308713838, 0.04309103937309316, 0.04712388980384636, 1.98751935231519
linear mode
linear mode
-0.1196218791966709, 0.1973619491188854, 0.1649336143134647, 510, -6.422811647339132, 6.544984694978735, -0.04425519562228974, 0.08321130705266754, 0.09424777960769394, 2.059591183779897
linear mode
linear mode
